temperature,humidity,precipitation,pressure
25.4,72,0.1,909.4
24.3,76,1.3,909.0
22.8,83,1.0,909.3
21.7,88,1.5,909.4
21.6,87,0.2,910.1
21.3,88,0.0,910.5
21.0,88,0.9,910.8
20.8,89,0.9,910.8
20.4,90,0.5,910.4
20.4,90,0.0,910.3
20.0,91,0.0,909.8
19.9,91,0.0,909.8
19.6,92,0.0,909.8
19.4,93,0.0,910.5
20.2,94,0.0,910.9
21.7,87,0.0,911.8
22.8,85,0.2,912.8
24.0,82,0.1,913.1
24.9,77,0.1,912.9
25.7,72,0.1,912.3
26.3,69,0.1,911.5
26.6,68,0.1,911.3
26.6,70,0.4,910.5
26.5,70,0.2,910.3
25.4,76,3.1,909.6
24.6,79,1.0,909.7
23.2,85,0.0,909.7
22.2,90,0.0,910.3
21.2,91,0.0,911.5
21.2,92,0.0,912.5
20.9,92,0.8,912.7
20.6,93,0.6,912.5
20.3,93,0.8,911.7
20.0,94,0.6,911.1
19.3,96,0.2,910.9
19.2,96,0.0,911.0
19.2,96,0.0,911.5
19.2,96,0.0,912.3
20.3,94,0.0,912.9
21.6,88,0.0,913.3
22.9,82,0.0,913.5
24.1,74,0.0,913.7
25.3,67,0.0,913.7
26.3,62,0.0,913.4
27.2,58,0.0,912.8
27.2,59,0.0,912.5
27.6,58,0.0,911.8
27.2,59,0.0,911.8
26.6,63,0.0,911.6
26.0,68,0.0,911.7
24.2,76,0.0,911.7
22.9,81,0.0,911.9
22.7,82,0.0,912.7
22.1,84,0.0,913.2
21.6,87,0.0,913.2
20.7,90,0.0,912.5
19.8,94,0.0,912.1
18.9,97,0.0,911.6
18.9,99,0.0,911.7
18.6,99,0.0,911.7
18.4,99,0.0,912.5
18.5,99,0.0,913.2
20.1,97,0.0,914.1
22.7,90,0.0,914.9
25.2,81,0.0,915.5
25.9,73,0.1,915.4
27.0,66,0.1,915.4
28.1,60,0.0,915.2
27.9,60,0.1,914.3
28.5,62,0.0,913.7
29.2,60,0.0,913.0
29.0,60,0.0,912.5
28.4,62,0.0,911.5
27.0,67,0.1,911.5
25.4,75,0.1,911.4
24.0,79,0.0,911.5
23.1,84,0.1,912.6
21.8,88,0.8,913.1
20.8,92,1.1,912.7
20.3,93,1.1,912.6
19.6,95,0.4,912.0
19.5,94,0.0,911.8
18.8,97,0.0,911.6
18.5,96,0.0,911.6
18.4,95,0.0,912.0
18.4,94,0.0,912.6
19.7,91,0.0,913.1
21.4,86,0.0,913.8
23.8,77,0.0,914.3
24.8,76,0.1,914.6
25.7,74,0.3,914.3
26.7,70,0.0,913.9
27.6,66,0.0,913.3
28.0,64,0.0,913.0
29.6,55,0.0,912.5
28.9,56,0.0,912.0
28.0,56,0.2,911.5
27.4,61,0.1,911.6
24.5,73,0.3,911.7
22.6,81,1.1,912.2
22.1,83,1.0,912.9
21.4,85,3.7,913.2
20.9,86,1.4,912.9
20.5,85,0.3,912.5
20.0,89,0.2,912.1
19.7,92,0.0,911.8
19.7,93,0.0,911.9
19.3,94,0.0,911.9
18.9,96,0.0,911.9
18.7,97,0.0,912.4
20.8,96,0.0,913.5
23.1,82,0.0,914.5
24.5,65,0.0,915.6
25.4,62,0.0,915.8
26.4,56,0.0,915.4
27.3,52,0.0,915.1
28.1,49,0.0,914.4
28.9,46,0.0,914.1
29.2,45,0.0,913.7
28.9,46,0.0,913.2
28.3,46,0.0,912.4
27.1,52,0.0,912.2
24.9,60,0.0,911.9
23.2,67,0.0,912.1
22.3,74,0.0,913.2
22.1,76,0.0,914.0
21.1,81,0.0,914.0
20.6,83,0.0,913.7
20.0,86,0.0,913.5
19.6,88,0.0,912.9
19.4,91,0.0,913.3
19.2,91,0.0,913.2
19.2,91,0.0,913.5
18.9,91,0.0,914.1
20.7,87,0.0,914.9
22.1,80,0.0,915.6
24.0,73,0.0,916.4
25.0,66,0.1,916.5
26.0,60,0.1,916.4
26.7,56,0.1,915.9
27.5,53,0.0,915.3
28.1,53,0.0,914.6
28.1,54,0.0,914.1
27.8,54,0.0,913.4
27.3,54,0.0,912.8
26.3,60,0.0,912.6
23.7,69,0.1,912.6
22.2,78,0.2,913.2
20.9,84,0.7,913.9
20.4,86,1.1,914.7
19.8,89,0.8,914.3
19.1,92,0.0,913.8
18.7,93,0.0,913.4
18.6,93,0.0,913.2
19.2,91,0.0,913.2
19.3,89,0.3,913.1
19.1,89,0.0,913.4
19.1,90,0.0,914.0
20.1,88,0.0,914.5
20.9,84,0.0,915.0
22.0,82,0.3,915.4
23.3,78,0.1,915.5
24.1,74,0.1,915.3
24.6,72,0.2,914.7
25.3,70,0.3,914.5
25.9,67,0.2,913.7
26.6,63,0.2,913.1
26.2,67,0.3,912.5
24.8,74,0.9,911.6
23.6,78,1.1,911.6
22.3,84,0.7,912.0
21.2,88,2.8,912.3
20.6,88,2.8,912.8
20.1,90,0.0,913.1
19.8,91,0.7,912.9
19.7,91,1.1,912.9
19.4,93,0.6,912.5
19.2,94,0.3,911.8
19.0,95,0.2,911.8
18.8,95,0.2,911.4
18.7,94,0.6,911.8
18.5,95,0.4,912.1
18.9,94,0.2,912.5
19.3,91,0.1,912.3
19.7,91,0.0,913.2
20.7,87,0.3,913.1
21.9,84,0.2,913.4
22.4,81,0.2,912.5
22.5,79,0.3,911.6
22.6,78,2.3,910.8
21.7,84,1.0,910.7
22.6,80,1.1,910.1
22.1,81,0.6,910.1
21.5,85,2.2,909.7
20.5,88,1.1,909.7
20.1,90,0.1,910.1
19.0,94,0.3,910.3
18.9,94,0.3,910.8
18.8,94,0.9,910.3
18.8,94,0.8,909.7
18.7,93,0.7,909.1
18.6,93,0.7,908.6
18.5,93,0.3,908.5
18.5,93,0.8,908.4
18.3,94,0.3,908.7
18.1,95,0.1,908.7
18.6,94,0.1,909.2
19.0,93,0.1,909.4
19.9,91,0.3,909.7
21.4,87,0.3,910.0
22.3,81,0.1,909.9
22.5,81,0.2,909.0
23.5,78,0.2,908.7
24.2,76,0.1,907.6
24.7,70,0.1,907.7
24.5,71,0.1,907.4
23.7,74,0.3,907.2
22.7,80,1.3,907.4
21.2,85,2.5,907.6
20.4,88,0.2,908.1
19.5,93,0.0,908.3
19.1,93,0.0,908.8
18.6,95,0.0,908.9
18.4,96,0.0,908.5
18.2,97,0.3,908.1
18.1,97,0.1,907.7
18.4,96,0.0,907.4
18.5,95,0.1,907.7
18.6,95,0.0,908.1
18.8,95,0.0,908.9
19.5,93,0.0,909.3
20.6,89,0.0,910.0
21.9,83,0.0,909.7
23.2,76,0.0,909.8
24.0,73,0.0,909.5
24.9,69,0.0,909.5
25.8,66,0.0,909.0
26.5,66,0.0,908.3
27.2,55,0.0,907.6
27.2,59,0.0,907.2
26.8,59,0.0,907.3
25.5,65,0.1,907.3
23.7,73,0.1,907.7
22.6,79,0.0,908.1
22.0,79,0.0,908.0
21.2,82,0.0,909.4
20.8,83,0.0,909.4
20.4,86,0.1,909.3
20.0,89,1.5,908.8
19.8,89,1.0,908.4
20.1,88,0.7,908.6
19.9,88,0.2,908.9
19.7,90,0.1,909.3
19.5,92,0.1,909.8
19.9,92,0.1,910.1
21.1,87,0.0,910.6
22.6,83,0.0,910.5
23.0,81,0.1,910.8
24.2,79,0.1,911.1
24.8,76,0.1,911.0
25.1,73,0.2,910.2
26.2,69,0.1,909.7
26.7,67,0.1,909.0
26.2,66,0.1,908.5
24.9,74,0.8,907.9
23.9,79,1.1,908.2
22.8,84,0.1,908.5
22.1,87,0.0,908.6
20.9,90,1.5,909.8
20.6,91,1.6,910.0
20.4,92,1.2,910.3
20.2,93,1.3,910.0
20.1,93,1.1,909.4
19.9,93,0.5,908.5
19.6,93,0.4,907.7
19.4,94,0.2,907.7
19.4,94,0.2,908.1
19.4,95,0.4,908.9
19.7,95,0.2,909.1
20.2,93,0.2,909.8
21.0,92,0.5,909.8
21.7,89,0.4,910.2
22.8,86,0.4,910.1
23.9,82,0.2,909.8
24.6,76,0.1,909.0
24.5,76,0.2,908.0
24.7,76,2.1,907.9
24.8,77,2.1,907.5
24.7,77,1.5,907.2
23.7,83,4.6,907.6
22.6,87,0.5,908.3
21.8,90,0.0,908.5
20.9,92,0.0,909.3
20.3,93,1.8,910.0
19.9,95,2.5,910.1
19.8,95,2.5,910.0
19.6,96,1.8,909.6
19.4,96,0.4,908.9
19.0,94,0.0,908.6
18.5,97,0.0,908.5
18.0,98,0.0,908.8
17.8,100,0.0,909.3
18.8,100,0.0,910.0
20.7,92,0.0,910.9
21.9,85,0.0,911.3
23.4,78,0.0,911.5
24.6,71,0.0,911.2
25.9,64,0.0,911.0
26.9,60,0.0,910.5
27.7,56,0.0,909.8
28.1,52,0.0,909.6
28.1,51,0.0,908.7
27.6,51,0.0,908.4
26.7,57,0.0,908.2
24.6,63,0.0,908.1
22.7,69,0.0,908.9
21.5,75,0.0,909.6
20.7,76,0.0,910.5
20.1,75,0.0,910.6
19.4,76,0.0,910.1
18.8,78,0.0,909.9
18.6,78,0.0,909.5
18.0,79,0.0,909.7
17.5,81,0.0,909.3
17.1,81,0.0,909.4
16.9,80,0.0,909.9
18.3,81,0.0,910.7
20.2,73,0.0,911.5
22.2,68,0.0,911.9
23.8,67,0.0,912.7
25.4,61,0.0,912.7
26.8,53,0.0,912.9
27.7,48,0.0,911.9
28.3,44,0.0,911.4
28.2,45,0.0,910.3
28.2,45,0.0,909.8
27.8,44,0.0,909.4
26.7,48,0.0,909.2
24.4,55,0.0,908.9
22.7,60,0.0,909.6
21.6,68,0.0,910.8
20.8,73,0.0,911.6
20.0,78,0.0,911.7
19.1,83,0.0,911.4
18.6,86,0.0,911.1
18.1,87,0.0,910.6
17.6,90,0.0,910.4
17.3,90,0.0,910.4
17.1,91,0.0,910.4
17.0,91,0.0,911.0
18.8,89,0.0,911.9
20.8,81,0.0,912.9
23.1,70,0.0,913.5
24.0,66,0.0,913.2
24.3,66,0.0,913.2
25.4,66,0.1,913.1
26.3,63,0.0,912.9
26.6,62,0.0,912.0
25.4,70,0.1,911.6
25.7,69,0.3,911.1
25.6,69,0.1,910.9
24.9,72,0.1,910.7
23.0,82,0.6,911.4
21.8,86,1.1,912.0
21.3,86,0.5,912.4
21.0,87,0.8,912.7
20.6,89,0.7,912.6
20.5,89,0.2,912.6
20.1,91,1.2,912.0
19.7,92,0.3,912.0
20.2,86,0.5,912.2
19.9,88,0.3,912.1
19.5,90,0.0,912.1
19.5,91,0.0,913.1
20.4,90,0.0,914.0
21.3,87,0.2,914.9
22.2,86,0.6,915.4
23.1,81,0.3,915.3
23.9,77,0.1,915.0
24.6,74,0.1,914.7
25.1,70,0.1,914.5
25.5,70,0.1,914.0
25.7,70,0.2,913.3
25.3,72,0.2,912.3
24.7,76,0.5,911.8
23.2,80,1.9,912.2
21.9,86,2.1,912.8
21.2,88,0.4,913.6
20.9,90,0.0,914.2
20.6,92,0.0,914.4
20.5,92,0.0,914.0
20.2,92,0.0,913.4
19.9,91,0.0,912.8
19.6,91,0.0,912.5
19.5,94,0.0,911.8
19.4,94,0.0,911.6
19.3,94,0.0,911.7
19.3,95,0.0,912.3
20.2,95,0.0,913.0
21.2,89,0.1,913.8
22.6,82,0.2,914.0
23.4,82,0.3,914.3
24.7,76,0.1,914.0
25.2,71,0.1,913.8
26.0,68,0.1,913.2
26.4,66,0.1,912.3
25.3,76,0.1,911.0
25.0,76,3.0,910.3
23.8,80,3.8,910.2
23.0,84,1.1,909.9
22.4,87,0.0,910.3
21.9,88,0.0,911.0
20.5,91,0.0,912.0
20.1,92,0.9,912.2
19.8,93,0.5,911.9
19.6,94,0.4,911.5
19.5,95,0.9,911.0
19.4,95,0.7,910.7
19.1,96,0.1,910.2
19.1,97,0.0,910.2
19.1,96,0.0,910.7
19.0,97,0.0,911.1
19.9,94,0.0,911.7
20.3,90,0.1,912.0
21.3,85,0.1,912.7
22.2,84,0.2,913.1
23.7,79,0.1,913.1
24.3,75,0.1,912.4
24.2,75,0.6,911.8
25.2,72,0.1,911.6
25.7,69,0.1,910.9
25.5,69,0.1,910.6
24.9,75,0.5,910.0
24.0,77,1.6,910.1
22.3,83,0.3,910.6
21.4,87,0.1,911.1
20.3,91,0.9,911.9
19.8,92,0.9,912.5
19.4,94,0.0,912.0
19.0,94,0.0,911.7
18.9,94,0.0,910.9
19.0,93,0.0,911.0
18.6,94,0.0,910.7
18.6,95,0.0,910.9
18.6,94,0.1,911.0
18.7,94,0.0,911.8
19.7,95,0.0,912.5
20.9,90,0.1,912.9
22.3,82,0.3,913.1
23.1,80,0.3,913.6
24.2,76,0.1,913.7
24.9,71,0.0,913.4
26.0,67,0.0,912.8
26.5,67,0.0,912.2
26.3,69,0.0,911.8
26.4,67,0.0,911.5
25.3,72,0.3,911.3
24.0,79,0.8,911.7
22.7,85,0.4,911.8
22.0,87,0.0,911.9
21.4,89,0.0,912.4
21.0,90,0.0,913.1
20.5,91,0.0,913.1
20.2,93,0.0,912.6
19.7,94,0.0,912.0
19.3,96,0.0,911.6
19.3,96,0.0,911.6
18.6,97,0.0,911.4
18.5,97,0.0,911.4
18.4,96,0.0,912.3
19.7,95,0.0,912.5
22.0,84,0.0,913.6
22.1,85,0.0,913.5
22.8,83,0.2,914.2
23.4,82,0.2,914.5
23.4,81,0.1,913.9
24.0,80,0.0,913.4
24.4,78,0.0,912.9
24.1,83,0.1,912.6
23.9,83,0.9,912.1
23.7,82,0.1,912.0
22.8,86,0.0,911.9
22.1,89,0.0,912.2
21.6,91,0.0,912.4
21.4,93,0.0,912.8
21.2,94,0.0,913.4
20.9,95,0.0,913.1
20.6,96,0.0,912.5
20.2,97,0.0,911.7
19.7,99,0.0,911.3
19.3,100,0.0,912.0
19.3,100,0.0,911.9
19.2,100,0.0,912.3
19.1,100,0.0,912.9
19.8,99,0.0,913.6
21.2,94,0.0,914.3
22.8,88,0.2,914.6
23.8,84,0.6,915.1
24.5,81,0.2,915.1
25.1,78,0.3,914.3
23.9,83,4.6,913.6
22.8,88,4.4,913.4
25.5,82,0.4,912.7
24.7,83,1.8,912.1
23.9,86,2.3,911.7
23.2,90,1.2,912.1
22.5,92,0.0,912.2
21.9,94,0.0,912.4
20.8,96,0.0,912.8
20.4,97,0.0,913.2
20.0,98,0.0,912.9
19.6,99,0.0,912.1
19.3,100,0.0,911.6
19.1,100,0.0,911.3
18.6,100,0.0,911.6
18.8,100,0.0,911.4
18.7,100,0.0,912.0
18.7,100,0.0,912.2
19.0,100,0.0,912.9
19.9,99,0.0,913.1
21.1,93,0.0,914.4
22.7,86,0.0,914.3
23.4,84,0.0,914.1
24.8,83,0.2,913.7
25.8,78,0.2,913.0
26.2,71,0.2,912.1
26.5,69,0.0,912.3
26.5,67,0.0,911.5
26.0,68,0.0,911.3
25.2,75,0.1,911.1
23.6,79,0.0,911.1
22.6,82,0.0,911.7
22.5,81,0.0,912.3
21.7,87,0.0,912.9
21.4,89,0.0,912.7
20.9,92,0.0,912.1
20.5,94,0.0,911.4
20.4,95,0.0,911.2
20.1,99,0.0,911.4
19.9,98,0.0,911.3
19.5,99,0.0,911.3
19.1,100,0.0,912.1
20.3,98,0.0,912.8
23.5,84,0.0,913.9
24.4,76,0.0,914.2
25.5,72,0.0,914.5
26.4,65,0.0,914.5
26.9,60,0.0,914.2
28.0,57,0.0,913.7
27.8,55,0.0,912.9
28.0,53,0.0,912.5
27.9,55,0.0,912.3
26.8,60,0.1,912.2
25.6,69,0.0,912.1
24.5,74,0.0,912.3
23.7,76,0.0,912.6
22.9,82,0.0,912.6
22.1,85,0.0,912.8
21.5,87,0.0,912.6
20.9,90,0.0,912.4
20.2,93,0.0,912.1
19.7,95,0.0,911.7
19.6,98,0.0,911.6
19.1,100,0.0,911.2
19.0,99,0.0,911.2
18.6,100,0.0,912.0
20.2,98,0.0,912.9
23.0,90,0.0,914.0
24.5,78,0.4,914.0
25.2,73,0.1,914.4
26.2,68,0.1,914.2
27.0,63,0.0,913.7
27.6,61,0.0,913.0
28.0,61,0.0,912.3
28.0,61,0.0,912.2
27.7,62,0.1,911.8
26.3,67,0.4,911.3
24.1,78,1.4,911.5
23.1,85,0.1,911.7
22.2,87,0.1,911.9
21.6,90,0.0,912.3
21.1,92,0.0,912.5
20.6,93,0.0,912.6
20.1,94,0.0,912.0
19.6,96,0.0,911.3
19.2,97,0.0,910.5
19.2,98,0.0,910.4
18.9,99,0.0,910.5
18.7,100,0.0,910.6
18.6,100,0.0,911.3
19.5,99,0.0,912.0
21.6,92,0.0,913.0
23.7,83,0.3,913.5
24.5,82,0.9,913.8
25.9,75,0.1,914.0
26.8,70,0.1,913.5
27.4,67,0.1,912.8
27.3,65,0.1,911.9
26.7,68,0.2,911.4
25.2,75,1.0,910.9
25.0,76,0.0,910.8
24.4,80,0.0,911.1
23.4,84,0.0,911.8
22.6,88,0.0,912.0
21.8,88,0.3,912.7
20.9,91,0.4,913.1
20.0,94,0.2,912.5
19.4,96,0.0,912.0
18.7,98,0.0,910.9
18.0,100,0.0,910.5
17.8,100,0.0,910.2
17.7,100,0.0,910.3
17.8,99,0.0,910.8
17.8,100,0.0,911.3
18.9,99,0.0,912.3
21.0,93,0.0,913.1
22.8,84,0.4,913.7
24.4,79,0.1,914.2
25.2,76,0.2,913.9
26.1,72,0.2,913.2
26.3,69,0.3,912.4
26.2,69,0.3,911.7
26.3,70,0.3,911.4
25.4,75,0.7,910.7
24.6,76,1.6,910.8
23.7,81,0.6,911.3
22.7,84,0.5,911.8
21.8,86,1.2,912.4
21.1,91,0.1,912.7
20.6,93,0.0,913.1
20.1,94,0.0,912.9
19.7,95,0.0,912.4
19.4,96,0.0,911.5
19.3,96,0.1,911.1
18.7,97,0.0,910.9
18.8,97,0.0,910.8
18.7,97,0.0,910.9
18.8,95,0.0,911.6
19.3,97,0.0,912.2
20.8,91,0.0,912.7
22.4,85,0.9,913.3
23.4,82,0.4,913.7
24.1,78,0.3,913.4
24.9,75,0.3,912.5
25.7,71,0.3,911.8
25.9,69,0.2,911.1
26.4,65,0.3,911.1
25.8,66,0.1,910.1
24.7,72,0.5,909.9
23.6,78,1.1,910.2
22.6,84,4.1,911.0
22.0,85,0.7,911.8
20.9,86,0.9,913.0
20.5,88,1.7,913.2
19.9,90,0.2,912.7
19.5,93,0.0,912.5
19.2,94,0.0,912.0
19.0,94,0.0,911.6
18.9,95,0.0,911.6
18.7,95,0.0,911.6
18.3,96,0.0,911.5
18.2,95,0.0,912.4
19.3,95,0.0,913.0
20.7,88,0.0,913.9
22.3,81,0.0,914.5
23.2,79,0.2,914.6
24.5,75,0.1,914.5
25.4,70,0.0,914.0
26.1,67,0.0,913.5
26.7,64,0.0,912.9
28.0,55,0.0,911.8
27.5,55,0.0,911.2
25.7,59,0.2,910.8
24.3,68,0.0,910.6
23.2,76,0.0,910.9
22.2,79,0.0,911.7
21.2,83,0.1,912.7
20.4,87,1.5,913.5
19.9,88,0.6,913.2
19.7,90,0.7,912.9
19.5,91,0.4,912.6
19.5,91,0.6,912.1
19.3,93,0.7,912.0
18.9,94,0.0,911.5
18.7,94,0.0,911.6
18.7,94,0.0,912.1
19.7,93,0.0,913.2
21.0,85,0.0,914.1
22.9,76,0.0,915.1
23.8,74,0.2,915.0
25.1,70,0.1,915.1
26.0,66,0.1,914.1
26.6,64,0.1,913.6
26.7,65,0.2,912.9
26.7,67,0.3,912.5
26.0,71,0.4,911.5
25.1,75,3.9,911.0
24.4,73,0.3,910.8
22.8,81,0.1,911.4
22.0,86,0.0,911.6
20.5,92,0.0,912.8
20.1,93,0.0,912.8
19.8,92,0.0,913.1
19.7,79,0.9,913.0
19.2,81,3.1,912.7
18.6,86,0.9,912.0
18.2,88,0.1,912.2
17.9,90,0.0,911.6
17.7,91,0.0,911.7
17.5,93,0.0,911.8
18.6,94,0.0,912.9
20.3,90,0.0,914.0
21.2,85,0.0,914.8
22.3,81,0.0,914.6
23.2,76,0.0,914.7
24.2,74,0.1,913.9
24.5,73,0.1,913.5
25.2,71,0.1,912.7
25.2,73,0.0,912.9
24.8,75,0.5,912.0
24.5,76,0.6,911.8
23.6,79,0.8,911.3
22.6,84,0.5,911.8
21.6,88,0.0,911.8
21.0,90,0.0,912.5
20.6,91,0.0,912.8
20.3,92,0.0,912.6
20.0,94,0.0,912.0
19.5,95,0.0,911.3
19.1,97,0.0,910.8
18.7,98,0.0,910.9
18.5,98,0.0,910.8
18.5,98,0.0,911.0
18.4,98,0.0,911.0
19.1,97,0.0,911.8
20.7,94,0.0,912.5
20.8,92,0.0,913.8
21.8,91,1.8,913.8
21.6,91,2.8,913.6
21.7,92,2.1,913.0
22.2,91,1.0,913.0
23.1,89,0.3,912.1
22.4,89,0.3,912.4
22.8,88,0.7,911.9
22.2,90,1.3,911.8
21.4,92,1.3,911.8
20.7,94,0.5,911.8
20.2,95,0.7,912.2
19.3,96,0.0,912.2
19.2,97,0.0,912.5
18.9,97,0.0,912.6
18.5,97,0.0,911.7
18.2,98,0.0,911.3
17.8,99,0.0,910.8
17.6,100,0.0,910.7
17.4,100,0.0,910.7
17.3,100,0.0,910.7
17.3,100,0.0,911.2
17.8,100,0.0,911.7
19.4,93,0.0,912.6
21.3,85,0.0,913.7
22.4,80,0.0,914.0
23.9,75,0.0,913.9
24.9,70,0.0,913.5
26.1,66,0.0,913.2
26.1,64,0.0,912.6
27.0,59,0.0,912.6
26.7,59,0.0,912.1
26.1,63,0.0,911.8
25.3,70,0.0,911.7
24.1,74,0.0,911.6
23.1,77,0.0,912.2
21.4,86,0.0,912.4
20.9,88,0.0,912.8
20.4,90,0.0,912.3
20.1,91,0.0,911.6
19.4,93,0.0,910.7
18.7,96,0.0,910.1
18.4,99,0.0,910.2
18.0,100,0.0,910.0
18.0,100,0.0,910.3
17.6,100,0.0,910.7
18.4,100,0.0,911.7
20.3,96,0.0,912.5
23.3,84,0.0,913.7
24.6,78,0.0,913.6
25.7,72,0.1,913.5
26.6,66,0.0,912.8
27.5,62,0.0,912.5
27.7,62,0.0,911.8
27.8,63,0.0,911.2
27.2,65,0.0,910.7
25.1,78,1.1,910.2
24.5,83,0.2,910.0
23.6,86,0.0,910.1
22.9,88,0.1,910.8
22.0,87,1.1,911.0
21.4,90,0.0,911.4
20.7,92,0.0,911.2
20.1,95,0.0,910.8
19.7,97,0.0,910.2
19.3,98,0.0,909.7
19.1,98,0.0,909.6
18.6,100,0.0,909.5
18.6,100,0.0,909.3
18.5,100,0.0,909.7
19.4,99,0.0,910.4
21.7,90,0.0,911.5
23.9,82,0.3,911.5
25.1,79,0.2,911.9
26.3,75,0.1,911.6
27.3,68,0.1,911.0
27.8,64,0.0,910.2
28.2,63,0.1,909.6
29.2,56,0.0,908.9
28.6,57,0.0,908.5
26.8,65,0.3,908.0
25.6,72,0.0,908.3
23.5,80,0.5,908.5
22.0,82,3.4,909.0
19.8,81,2.2,908.9
19.3,81,3.3,909.4
18.9,84,0.0,909.0
18.9,86,0.0,908.7
18.7,87,0.0,908.2
18.5,89,0.0,907.4
18.0,90,0.0,907.4
17.7,91,0.0,907.1
17.5,93,0.0,907.0
17.3,94,0.0,907.5
18.3,95,0.0,908.0
20.4,90,0.0,909.0
21.5,86,0.0,909.7
22.3,88,0.6,909.8
23.6,85,0.2,909.8
25.2,78,0.1,909.2
26.1,72,0.0,908.4
26.8,68,0.1,907.7
27.3,63,0.0,907.3
27.2,62,0.1,907.0
26.5,64,0.1,907.0
25.4,70,0.1,906.8
23.6,79,0.4,907.3
22.8,82,0.4,907.8
22.0,83,0.0,908.8
21.7,84,1.1,909.3
21.2,87,0.3,909.0
20.9,89,0.0,908.7
20.6,90,0.0,907.9
20.2,92,0.0,907.6
19.2,94,0.0,907.4
18.7,96,0.0,907.5
18.2,98,0.0,907.8
18.0,98,0.0,908.5
18.9,98,0.0,909.3
20.8,93,0.0,910.1
21.8,87,0.0,910.6
23.8,81,0.2,911.1
25.4,78,0.1,911.1
26.5,72,0.1,910.8
27.0,68,0.0,910.3
27.4,65,0.0,909.5
28.1,62,0.0,909.6
27.7,62,0.0,909.3
27.0,64,0.1,909.0
25.8,72,0.1,908.8
24.1,79,0.0,909.3
23.0,86,0.0,909.6
22.3,85,0.0,910.5
21.9,86,0.0,910.9
21.5,86,0.0,911.0
21.0,88,0.0,910.4
20.5,89,0.0,909.6
19.9,92,0.0,909.4
19.5,93,0.0,909.7
19.1,94,0.0,910.2
18.9,95,0.0,910.5
18.9,96,0.0,911.1
19.7,95,0.0,911.7
21.6,90,0.0,912.6
23.0,81,0.0,913.1
24.5,75,0.1,913.5
25.4,72,0.0,913.5
25.7,72,0.1,913.2
26.2,69,0.1,912.7
26.6,68,0.1,912.1
26.8,66,0.0,911.5
26.2,67,0.0,911.3
25.6,71,0.1,911.3
24.4,79,0.6,911.6
23.0,84,0.3,911.6
22.2,86,0.4,912.0
21.1,92,0.2,912.9
20.7,93,0.0,913.2
20.5,94,1.2,913.1
20.4,94,1.8,912.7
20.2,94,0.2,912.3
19.7,96,0.0,912.0
19.3,97,0.0,912.0
19.1,97,0.2,912.2
18.9,97,0.2,912.4
18.7,97,0.0,912.8
19.3,97,0.1,913.5
20.5,92,0.2,914.4
22.0,88,0.6,914.8
22.7,85,0.4,915.1
24.0,81,0.1,915.1
25.4,72,0.0,915.0
25.9,68,0.0,914.1
26.3,67,0.0,913.6
26.9,64,0.0,913.1
26.4,65,0.1,912.9
25.9,68,0.1,912.7
23.9,78,0.8,912.3
22.0,84,1.5,912.6
21.4,85,0.2,912.9
20.6,84,0.3,913.8
20.1,86,0.0,913.7
19.5,88,0.0,913.6
18.9,90,0.0,913.5
18.8,90,0.0,913.2
18.7,90,0.0,913.0
18.6,93,0.0,912.7
18.4,93,0.0,912.6
18.2,92,0.0,912.7
17.9,92,0.0,913.0
19.0,89,0.0,914.2
20.3,84,0.0,914.3
22.3,77,0.0,915.5
23.6,71,0.1,915.1
25.2,63,0.1,915.2
25.9,59,0.0,914.5
26.7,55,0.0,913.9
27.5,52,0.0,913.3
27.8,51,0.0,912.6
27.6,49,0.0,912.0
27.0,50,0.0,912.1
25.6,59,0.0,912.1
24.5,63,0.0,912.2
23.3,66,0.0,912.5
21.8,76,0.0,913.1
20.8,82,0.0,913.2
20.3,86,0.0,913.5
19.9,86,0.0,912.9
19.2,88,0.0,912.4
18.7,89,0.0,911.9
19.1,92,0.0,912.4
19.0,92,0.1,912.6
18.8,92,0.0,912.6
18.4,93,0.0,913.2
19.2,94,0.0,913.8
21.6,85,0.0,914.9
22.7,81,0.1,915.0
23.6,77,0.2,915.4
24.6,71,0.1,915.1
25.6,66,0.0,914.5
26.1,62,0.1,913.9
26.3,60,0.0,913.3
26.4,64,0.0,913.0
26.1,63,0.0,912.5
25.7,64,0.0,912.8
24.4,73,0.2,912.9
22.7,80,0.2,913.0
21.4,85,0.2,913.1
19.7,94,0.1,914.3
19.2,95,0.0,914.6
18.6,98,0.0,914.6
18.2,99,0.0,914.1
17.9,100,0.0,913.9
17.6,100,0.0,913.5
17.5,100,0.0,913.9
17.2,100,0.0,913.5
17.3,100,0.0,914.0
17.2,100,0.0,914.5
17.8,100,0.0,915.4
19.6,96,0.0,916.3
22.4,84,0.0,917.4
23.9,78,0.0,917.6
25.1,72,0.0,917.2
26.1,65,0.1,916.9
26.7,64,0.0,916.3
27.0,64,0.0,915.3
27.3,61,0.0,914.6
27.1,62,0.0,913.9
26.6,63,0.0,913.8
25.1,73,0.1,914.0
23.8,76,0.0,914.3
22.2,82,0.0,914.6
21.2,86,0.0,915.5
21.1,87,0.0,916.0
20.5,87,0.0,916.1
19.7,87,0.0,915.5
19.1,88,0.0,915.1
18.5,91,0.0,914.5
18.4,94,0.0,914.8
17.9,95,0.0,914.5
17.6,96,0.0,914.4
17.5,96,0.0,914.9
